id,SalePrice
2,94705.91372274268
4,265411.9749665718
6,200966.9285621691
7,210602.38157578558
17,213341.06923320913
18,304521.4331316178
22,202988.1783444575
27,109749.1411775412
31,88185.73030958018
36,135844.89775064393
39,358841.3816498105
40,234760.04556104186
42,303276.0473558763
46,217800.67111509593
53,172132.18261427284
58,180825.97058883208
61,298204.8302051739
72,226744.67553023974
79,114515.75276962614
80,219306.6804494068
82,160189.02379369564
83,81404.28704736661
85,157920.9501068336
88,119304.02799389232
92,275558.55515527166
93,283538.06063217786
95,186777.98354830567
102,170052.68044393198
103,168355.76154427693
106,255544.56314319957
107,155352.969334587
110,236811.2514579706
114,217144.5646397284
116,187469.2642852212
117,157676.34433307534
118,142041.67598427687
125,168865.85453118224
126,173871.64497851676
127,141955.40413211106
128,192678.3123197859
134,144913.4249433633
135,194090.2689682226
137,279045.38399725634
143,140079.7810246155
147,129974.60688589574
148,169774.65112765165
150,119530.33959949034
156,145282.86999825225
157,125775.47759223667
159,130358.12764468072
161,263763.6358948453
167,131471.6370736244
170,129719.18713155882
171,98914.85204057545
175,95032.70225147446
179,128176.28174699892
181,110077.43808012297
186,207258.8489711016
193,189640.22473276276
194,82834.69078045714
206,95739.71101782791
208,147192.3507534552
210,161693.50829157443
211,94419.583562347
212,108276.22035734617
214,76714.96091307722
215,126919.96277908387
217,130680.77794165832
222,152638.0354046529
227,136853.5207232889
228,156794.4840826005
233,254120.68477339187
235,133861.87694092703
238,137220.44502569071
241,179475.6833469884
252,185991.95648946616
253,186359.28251391844
256,157167.66084274373
257,138088.5691686857
258,197872.30869595526
259,185758.291019106
261,159892.67000031786
263,120277.22019155047
266,238498.5739511677
267,216786.71290855773
270,136458.39407409923
271,264724.92757218593
276,96804.00206834749
285,154988.82521531286
288,76699.70095926108
289,146352.88776080168
290,124331.3778138532
291,101615.52504881809
292,116747.3834063303
293,196401.22151670794
294,222916.5562624793
295,174799.51972244284
304,111946.20895339889
322,338881.4205375726
326,160406.22495091977
327,89580.95906195688
328,119596.45118164555
331,73386.81054130413
332,75714.00142052803
333,89548.98992250659
335,147568.4433914772
337,159621.3837022877
342,114490.45243298956
343,173359.0325975902
347,188676.2433903357
350,331064.36308250186
352,225103.21253672073
358,201007.28938675125
359,184241.957537096
360,158164.54934043557
368,298214.8104220586
369,256635.5611970714
373,182801.30026224334
377,263964.3839503613
383,185969.35668177812
386,235985.13381224242
387,247863.26241420992
390,162010.18553868367
391,154875.56554720894
395,161803.14639930762
397,139663.46519463233
398,107726.78955430683
401,106096.40909038823
404,108373.29708392761
408,111140.96859618112
409,127634.70218246574
410,139427.12236698082
418,114286.19150278832
422,404427.2053892591
427,306880.4004738262
431,364450.3106506702
433,501009.8962162816
437,373211.3095984776
438,269968.8882340866
442,327714.66411920125
447,204950.4978569159
459,312827.74305645033
460,247157.48564859678
464,177327.22063675083
465,188547.52832362574
467,179260.33164208377
468,191592.84333636484
474,173586.41563366447
480,197694.1686609831
481,204302.20533871878
483,203118.88185790385
488,181487.97209170164
492,192706.1899302482
494,176861.22029460763
499,304299.35559980007
500,246854.87707276616
501,309134.5422092163
503,241174.93097997445
506,258233.42654741192
508,246848.63229136652
511,285130.34711518383
515,238502.69432631132
519,235633.48433209726
521,288418.1238301435
530,236995.8667076075
532,234600.4266738783
534,179599.41576131646
540,164823.7975041493
541,132842.10275153493
551,167751.7561987515
552,143930.29780804226
554,75981.32640287679
555,115191.60985200082
556,117617.91673785436
557,112723.17173306302
565,252020.6096153604
566,255284.56484051383
567,157848.12360885835
569,214991.13746281818
570,190551.42291776053
574,217001.2652819354
575,348309.4738440195
576,196947.63547496588
577,208793.8320859064
578,198656.567413075
583,225722.82805327527
584,220872.10100630883
585,156114.54757300892
587,213060.7078115057
593,224151.59075652956
597,202983.13306540024
598,182968.49208237612
599,148604.8511184172
600,115866.72944895385
605,164797.8511732244
607,171086.3305737589
608,145420.83251257057
611,177940.8127997663
616,119389.91431984432
625,174958.5717752025
629,150952.53126930268
630,128981.1323478264
631,142640.26800484344
640,170925.80166752363
642,159555.61749920575
643,143978.7155443809
646,103128.4789732215
647,157951.28108300708
655,82391.6246236683
659,119392.62353141909
663,61145.35920882083
665,108217.38331575473
667,186633.67702233832
673,143074.17291608703
676,137803.95940715494
680,146843.74358340932
682,127259.49409272886
687,141567.963849346
688,145942.0073936702
692,121011.28705104218
693,117247.28570427353
695,136837.3241232966
697,137355.8866445714
700,126328.89278081631
702,125378.23743776961
703,142513.6680255034
704,97713.93410994571
712,104144.61203405049
713,97648.55493249181
717,204502.45488482187
720,216793.04566069794
721,65462.23542315291
726,155285.34070090577
733,107737.13842471105
736,133088.4472673743
738,103985.55096510758
741,122235.68231526337
743,52171.930816908236
745,104553.46284729887
750,149867.77957643097
756,98070.90166231466
757,126968.36738211181
758,127220.43293088589
760,100463.01875296126
765,160399.71112667146
775,118826.10049386932
776,122479.5783968603
780,162887.86784670668
783,239411.74419202798
790,121353.71051794488
795,67596.07927630736
796,137277.13951718304
797,141658.34246089612
798,123463.56150427372
804,209408.58891769
805,235988.6066456588
806,249854.36945226794
808,109993.46318579254
814,150723.35571440568
818,265860.2045127491
821,286405.8098800646
822,335314.0976250122
825,299500.597718877
827,240174.24747024715
830,201048.19015139245
834,252277.05284335098
835,203653.99063652256
842,130827.2645618528
845,218208.28988785134
852,223142.85796719574
857,131726.8237610044
858,159554.64933907066
859,129670.0946226651
860,111757.21844760016
861,127143.8049133292
